DayOfWeek,drug_usage,PatientCount,isHoliday,Date,emergency_cases
5,5873,583,0,2002-02-02,59
5,11679,873,0,2002-02-03,7
5,8537,655,0,2002-02-04,6
5,8554,831,0,2002-02-05,29
5,19274,1713,0,2002-02-06,58
5,13738,3630,0,2002-02-07,44
5,6490,608,0,2002-02-08,51
5,8556,844,0,2002-02-09,7
5,5224,635,0,2002-02-10,32
5,6746,856,0,2002-02-11,37
5,6759,771,0,2002-02-12,50
5,10381,687,0,2002-02-13,12
5,6109,649,0,2002-02-14,9
5,6226,460,0,2002-02-15,32
5,7341,804,0,2002-02-16,53
5,8236,798,0,2002-02-17,38
5,7834,837,0,2002-02-18,7
5,5630,674,0,2002-02-19,32
5,7357,630,0,2002-02-20,50
5,9281,791,0,2002-02-21,28
5,9284,921,0,2002-02-22,22
5,10631,780,0,2002-02-23,49
5,3797,503,0,2002-02-24,25
5,14469,1369,0,2002-02-25,51
5,18700,1727,0,2002-02-26,53
5,4205,533,0,2002-02-27,25
5,10141,775,0,2002-02-28,43
5,11996,1082,0,2002-03-01,38
5,10181,855,0,2002-03-02,14
5,6349,567,0,2002-03-03,34
5,4075,575,0,2002-03-04,25
5,5258,518,0,2002-03-05,54
5,8913,769,0,2002-03-06,34
5,5797,523,0,2002-03-07,41
5,9268,997,0,2002-03-08,34
5,13665,1017,0,2002-03-09,51
5,6045,507,0,2002-03-10,20
5,7460,678,0,2002-03-11,44
5,10286,693,0,2002-03-12,13
5,6117,454,0,2002-03-13,38
5,6532,518,0,2002-03-14,44
5,6335,569,0,2002-03-15,20
5,10449,711,0,2002-03-16,11
5,12640,1070,0,2002-03-17,45
5,10715,786,0,2002-03-18,48
5,10595,844,0,2002-03-19,26
5,7548,575,0,2002-03-20,33
5,5235,768,0,2002-03-21,51
5,7915,850,0,2002-03-22,42
5,8544,836,0,2002-03-23,6
5,10821,884,0,2002-03-24,19
5,8186,729,0,2002-03-25,33
5,7067,861,0,2002-03-26,5
5,23093,2884,0,2002-03-27,58
5,7049,653,0,2002-03-28,27
5,6554,506,0,2002-03-29,49
5,14985,1197,0,2002-03-30,43
5,11232,1148,0,2002-03-31,35
5,9974,785,0,2002-04-01,26
5,7924,650,0,2002-04-02,15
5,9252,1028,0,2002-04-03,15
5,6003,596,0,2002-04-04,33
5,11768,891,0,2002-04-05,34
5,17099,1981,0,2002-04-06,53
5,8019,748,0,2002-04-07,27
5,7453,909,0,2002-04-08,57
5,8415,614,0,2002-04-09,5
5,15152,1703,0,2002-04-10,30
5,9199,695,0,2002-04-11,7
5,6918,554,0,2002-04-12,25
5,8150,780,0,2002-04-13,39
5,7948,791,0,2002-04-14,46
5,7217,792,0,2002-04-15,5
5,5481,635,0,2002-04-16,57
5,9798,877,0,2002-04-17,46
5,5099,621,0,2002-04-18,42
5,7818,1063,0,2002-04-19,20
5,3768,487,0,2002-04-20,7
5,23996,1362,0,2002-04-21,45
5,12775,1191,0,2002-04-22,36
5,6444,583,0,2002-04-23,39
5,5151,378,0,2002-04-24,39
5,12705,1070,0,2002-04-25,37
5,10011,1170,0,2002-04-26,39
5,10527,998,0,2002-04-27,48
5,10829,1049,0,2002-04-28,20
5,8380,748,0,2002-04-29,50
5,6305,476,0,2002-04-30,25
5,5722,643,0,2002-05-01,24
5,13046,1311,0,2002-05-02,47
5,5653,567,0,2002-05-03,56
5,10423,918,0,2002-05-04,42
5,9416,1073,0,2002-05-05,32
5,9211,990,0,2002-05-06,17
5,5540,494,0,2002-05-07,37
5,8854,861,0,2002-05-08,11
5,8977,973,0,2002-05-09,45
5,5338,655,0,2002-05-10,54
5,11935,1288,0,2002-05-11,18
5,13290,1430,0,2002-05-12,45
5,6690,772,0,2002-05-13,37
5,9709,700,0,2002-05-14,32
5,9827,612,0,2002-05-15,16
5,6462,576,0,2002-05-16,47
5,11441,673,0,2002-05-17,56
5,7768,984,0,2002-05-18,23
5,7064,866,0,2002-05-19,35
5,8478,590,0,2002-05-20,34
5,9747,794,0,2002-05-21,31
5,3871,437,0,2002-05-22,38
5,6384,615,0,2002-05-23,58
5,6555,511,0,2002-05-24,35
5,0,0,0,2002-05-25,52
5,8646,1011,0,2002-05-26,56
5,11254,942,0,2002-05-27,24
5,6000,466,0,2002-05-28,49
5,10670,920,0,2002-05-29,56
5,7396,844,0,2002-05-30,12
5,7416,871,0,2002-05-31,5
5,5850,581,0,2002-06-01,16
5,7661,678,0,2002-06-02,33
5,6754,813,0,2002-06-03,12
5,6857,642,0,2002-06-04,20
5,8902,634,0,2002-06-05,49
5,12206,982,0,2002-06-06,21
5,6312,605,0,2002-06-07,53
5,8467,609,0,2002-06-08,29
5,11916,1343,0,2002-06-09,18
5,10054,993,0,2002-06-10,14
5,7179,884,0,2002-06-11,33
5,11866,1330,0,2002-06-12,38
5,12182,1012,0,2002-06-13,37
5,8763,1237,0,2002-06-14,59
5,4691,464,0,2002-06-15,36
5,8833,906,0,2002-06-16,12
5,5952,582,0,2002-06-17,27
5,7358,635,0,2002-06-18,25
5,8220,682,0,2002-06-19,53
5,4897,589,0,2002-06-20,29
5,13911,906,0,2002-06-21,26
5,7901,606,0,2002-06-22,47
5,8157,1123,0,2002-06-23,53
5,15131,1482,0,2002-06-24,52
5,8485,1048,0,2002-06-25,45
5,5618,421,0,2002-06-26,43
5,16140,1301,0,2002-06-27,35
5,8547,726,0,2002-06-28,45
5,12944,1082,0,2002-06-29,19
5,6864,806,0,2002-06-30,19
5,11718,1334,0,2002-07-01,24
5,11972,1178,0,2002-07-02,48
5,9843,642,0,2002-07-03,59
5,6157,747,0,2002-07-04,56
5,9099,898,0,2002-07-05,49
5,6966,632,0,2002-07-06,50
5,8280,893,0,2002-07-07,41
5,7788,693,0,2002-07-08,46
5,9180,993,0,2002-07-09,27
5,8447,750,0,2002-07-10,18
5,5812,604,0,2002-07-11,42
5,4513,427,0,2002-07-12,14
5,9287,1413,0,2002-07-13,25
5,10359,696,0,2002-07-14,45
5,8625,1027,0,2002-07-15,6
5,12541,890,0,2002-07-16,55
5,8331,853,0,2002-07-17,44
5,9512,1263,0,2002-07-18,27
5,5943,713,0,2002-07-19,28
5,10845,942,0,2002-07-20,52
5,9769,1064,0,2002-07-21,48
5,9507,807,0,2002-07-22,47
5,8941,802,0,2002-07-23,24
5,6717,854,0,2002-07-24,31
5,8508,647,0,2002-07-25,10
5,12268,1139,0,2002-07-26,7
5,7546,658,0,2002-07-27,15
5,10323,913,0,2002-07-28,12
5,6526,637,0,2002-07-29,57
5,8518,598,0,2002-07-30,17
5,8183,667,0,2002-07-31,10
5,9714,1311,0,2002-08-01,44
5,5804,569,0,2002-08-02,25
5,5581,618,0,2002-08-03,12
5,9247,1209,0,2002-08-04,56
5,9616,2120,0,2002-08-05,16
5,6778,591,0,2002-08-06,17
5,8212,700,0,2002-08-07,27
5,10427,847,0,2002-08-08,59
5,7422,595,0,2002-08-09,47
5,6877,642,0,2002-08-10,44
5,8916,989,0,2002-08-11,22
5,6851,563,0,2002-08-12,6
5,4833,558,0,2002-08-13,23
5,11276,1008,0,2002-08-14,25
5,4357,562,0,2002-08-15,50
5,10708,960,0,2002-08-16,52
5,9081,664,0,2002-08-17,44
5,8926,811,0,2002-08-18,49
5,9370,1119,0,2002-08-19,40
5,13492,1144,0,2002-08-20,47
5,12482,1560,0,2002-08-21,27
5,9958,1013,0,2002-08-22,53
5,5292,661,0,2002-08-23,29
5,10397,952,0,2002-08-24,32
5,8724,968,0,2002-08-25,56
5,5280,804,0,2002-08-26,5
5,2726,327,0,2002-08-27,40
5,10400,1104,0,2002-08-28,29
5,4328,471,0,2002-08-29,13
5,10156,1043,0,2002-08-30,17
5,14826,1713,0,2002-08-31,30
5,9784,802,0,2002-09-01,5
5,9300,861,0,2002-09-02,51
5,5849,567,0,2002-09-03,38
5,10862,1173,0,2002-09-04,49
5,8097,709,0,2002-09-05,26
5,8487,627,0,2002-09-06,29
5,10549,951,0,2002-09-07,26
5,9355,778,0,2002-09-08,18
5,11368,1250,0,2002-09-09,43
5,7444,810,0,2002-09-10,35
5,11053,881,0,2002-09-11,59
5,7051,813,0,2002-09-12,30
5,11948,1098,0,2002-09-13,56
5,5494,724,0,2002-09-14,12
5,6732,716,0,2002-09-15,31
5,8660,735,0,2002-09-16,5
5,6506,545,0,2002-09-17,53
5,6919,716,0,2002-09-18,29
5,10205,894,0,2002-09-19,41
5,6816,544,0,2002-09-20,18
5,11075,867,0,2002-09-21,44
5,9288,830,0,2002-09-22,6
5,6713,476,0,2002-09-23,32
5,6533,651,0,2002-09-24,57
5,11274,749,0,2002-09-25,23
5,8935,749,0,2002-09-26,9
5,7724,764,0,2002-09-27,59
5,8554,835,0,2002-09-28,25
5,9421,881,0,2002-09-29,58
5,7741,626,0,2002-09-30,25
5,7959,1043,0,2002-10-01,29
5,10211,1180,0,2002-10-02,43
5,11107,1062,0,2002-10-03,15
5,7787,847,0,2002-10-04,9
5,5680,517,0,2002-10-05,46
5,15894,1116,0,2002-10-06,6
5,10134,1021,0,2002-10-07,26
5,7801,587,0,2002-10-08,52
5,5599,532,0,2002-10-09,38
5,16774,1595,0,2002-10-10,54
5,8654,625,0,2002-10-11,26
5,7175,606,0,2002-10-12,39
5,7491,937,0,2002-10-13,12
5,12663,1398,0,2002-10-14,28
5,11202,842,0,2002-10-15,26
5,10734,1138,0,2002-10-16,58
5,10253,1178,0,2002-10-17,18
5,9194,886,0,2002-10-18,50
5,7182,649,0,2002-10-19,11
5,8337,920,0,2002-10-20,38
5,9701,985,0,2002-10-21,5
5,12263,1433,0,2002-10-22,39
5,16273,2065,0,2002-10-23,54
5,7322,721,0,2002-10-24,42
5,5951,753,0,2002-10-25,28
5,5082,414,0,2002-10-26,30
5,6014,480,0,2002-10-27,25
5,12802,1166,0,2002-10-28,6
5,18331,1591,0,2002-10-29,51
5,7229,766,0,2002-10-30,6
5,5853,640,0,2002-10-31,51
5,6611,540,0,2002-11-01,48
5,9329,971,0,2002-11-02,29
5,6649,553,0,2002-11-03,45
5,9479,1063,0,2002-11-04,48
5,10532,957,0,2002-11-05,17
5,7213,661,0,2002-11-06,40
5,6957,729,0,2002-11-07,37
5,10404,1331,0,2002-11-08,11
5,8060,961,0,2002-11-09,14
5,12216,1385,0,2002-11-10,6
5,12558,909,0,2002-11-11,10
5,8711,780,0,2002-11-12,53
5,10307,668,0,2002-11-13,44
5,5135,726,0,2002-11-14,22
5,9743,617,0,2002-11-15,57
5,11208,1214,0,2002-11-16,56
5,10342,891,0,2002-11-17,29
5,11436,1088,0,2002-11-18,59
5,8918,786,0,2002-11-19,43
5,10090,1129,0,2002-11-20,32
5,6546,547,0,2002-11-21,58
5,7277,649,0,2002-11-22,40
5,9202,790,0,2002-11-23,7
5,11672,1355,0,2002-11-24,56
5,11782,1074,0,2002-11-25,5
5,11382,725,0,2002-11-26,59
5,9389,763,0,2002-11-27,38
5,4802,560,0,2002-11-28,13
5,12689,1229,0,2002-11-29,22
5,6180,625,0,2002-11-30,23
5,10664,1021,0,2002-12-01,5
5,6789,580,0,2002-12-02,59
5,5946,357,0,2002-12-03,19
5,7746,805,0,2002-12-04,56
5,9442,995,0,2002-12-05,17
5,7241,723,0,2002-12-06,21
5,10270,817,0,2002-12-07,13
5,9413,1035,0,2002-12-08,12
5,6789,681,0,2002-12-09,46
5,11662,1038,0,2002-12-10,52
5,5950,696,0,2002-12-11,28
5,5616,552,0,2002-12-12,29
5,9732,646,0,2002-12-13,22
5,10418,796,0,2002-12-14,17
5,12042,983,0,2002-12-15,41
5,7641,1062,0,2002-12-16,7
5,7915,1034,0,2002-12-17,47
5,7655,444,0,2002-12-18,18
5,9674,986,0,2002-12-19,48
5,9512,858,0,2002-12-20,46
5,8226,890,0,2002-12-21,6
5,9857,802,0,2002-12-22,23
5,6800,552,0,2002-12-23,32
5,13716,1131,0,2002-12-24,16
5,7436,856,0,2002-12-25,59
5,10538,812,0,2002-12-26,7
5,16726,1512,0,2002-12-27,37
5,11778,1071,0,2002-12-28,13
5,5826,425,0,2002-12-29,22
5,4958,696,0,2002-12-30,59
5,9318,816,0,2002-12-31,13
5,11443,2451,0,2003-01-01,30
5,6410,780,0,2003-01-02,17
5,12074,1370,0,2003-01-03,38
5,7270,819,0,2003-01-04,54
5,13501,1111,0,2003-01-05,16
5,7211,704,0,2003-01-06,43
5,8628,565,0,2003-01-07,35
5,6878,472,0,2003-01-08,14
5,7994,765,0,2003-01-09,49
5,5901,618,0,2003-01-10,53
5,9433,825,0,2003-01-11,52
5,6602,645,0,2003-01-12,33
5,5263,515,0,2003-01-13,44
5,6198,642,0,2003-01-14,10
5,5723,422,0,2003-01-15,13
5,9626,767,0,2003-01-16,37
5,7289,720,0,2003-01-17,59
5,27508,3745,0,2003-01-18,19
5,8680,538,0,2003-01-19,9
4,5020,546,0,2003-01-20,59
4,5567,601,0,2003-01-21,27
4,8977,823,0,2003-01-22,33
4,10387,1276,0,2003-01-23,45
4,4943,539,0,2003-01-24,33
4,4790,541,0,2003-01-25,21
4,11560,1116,0,2003-01-26,23
4,8420,882,0,2003-01-27,31
4,7539,651,0,2003-01-28,9
4,6186,556,0,2003-01-29,28
4,7361,874,0,2003-01-30,28
4,7996,835,0,2003-01-31,58
4,7648,474,0,2003-02-01,5
4,5672,613,0,2003-02-02,28
4,8891,741,0,2003-02-03,40
4,10226,953,0,2003-02-04,55
4,7555,850,0,2003-02-05,8
4,7361,710,0,2003-02-06,16
4,8400,687,0,2003-02-07,45
4,12379,1185,0,2003-02-08,37
4,6985,534,0,2003-02-09,54
4,5685,575,0,2003-02-10,39
4,5801,484,0,2003-02-11,56
4,11439,884,0,2003-02-12,57
4,11272,1422,0,2003-02-13,56
4,7892,679,0,2003-02-14,45
4,10270,1065,0,2003-02-15,7
4,6210,635,0,2003-02-16,23
4,8039,661,0,2003-02-17,38
4,4881,682,0,2003-02-18,52
4,6712,582,0,2003-02-19,29
4,5779,617,0,2003-02-20,48
4,8146,740,0,2003-02-21,51
4,8443,992,0,2003-02-22,15
4,11088,727,0,2003-02-23,50
4,11955,1150,0,2003-02-24,50
4,7771,791,0,2003-02-25,21
4,6591,499,0,2003-02-26,18
4,5734,668,0,2003-02-27,21
4,5191,661,0,2003-02-28,57
4,6311,455,0,2003-03-01,12
4,10853,1104,0,2003-03-02,56
4,5982,526,0,2003-03-03,40
4,5159,562,0,2003-03-04,28
4,6063,445,0,2003-03-05,9
4,7057,760,0,2003-03-06,46
4,7585,864,0,2003-03-07,30
4,3297,335,0,2003-03-08,31
4,8996,590,0,2003-03-09,24
4,5324,376,0,2003-03-10,9
4,8280,555,0,2003-03-11,42
4,7024,453,0,2003-03-12,13
4,6797,598,0,2003-03-13,40
4,9905,778,0,2003-03-14,45
4,5610,639,0,2003-03-15,48
4,8705,544,0,2003-03-16,23
4,9820,872,0,2003-03-17,41
4,8433,594,0,2003-03-18,57
4,5556,545,0,2003-03-19,54
4,10213,818,0,2003-03-20,56
4,5868,599,0,2003-03-21,41
4,7181,762,0,2003-03-22,16
4,9316,735,0,2003-03-23,22
4,13029,863,0,2003-03-24,38
4,6652,511,0,2003-03-25,35
4,6937,530,0,2003-03-26,18
4,10875,955,0,2003-03-27,7
4,7780,976,0,2003-03-28,12
4,10252,1230,0,2003-03-29,47
4,8034,678,0,2003-03-30,55
4,10090,761,0,2003-03-31,45
4,5434,541,0,2003-04-01,25
4,4998,492,0,2003-04-02,20
4,6349,839,0,2003-04-03,49
4,7551,711,0,2003-04-04,59
4,10775,1014,0,2003-04-05,5
4,8141,660,0,2003-04-06,42
4,3964,484,0,2003-04-07,30
4,6371,596,0,2003-04-08,43
4,8942,614,0,2003-04-09,45
4,7376,566,0,2003-04-10,9
4,10023,854,0,2003-04-11,20
4,3401,311,0,2003-04-12,19
4,12928,1255,0,2003-04-13,56
4,7187,1000,0,2003-04-14,26
4,4759,574,0,2003-04-15,36
4,6310,748,0,2003-04-16,28
4,7954,683,0,2003-04-17,28
4,6433,683,0,2003-04-18,41
4,8879,1017,0,2003-04-19,40
4,6151,538,0,2003-04-20,9
4,6683,598,0,2003-04-21,26
4,5897,585,0,2003-04-22,33
4,7964,649,0,2003-04-23,40
4,7525,794,0,2003-04-24,17
4,6308,634,0,2003-04-25,13
4,7695,713,0,2003-04-26,12
4,6399,455,0,2003-04-27,59
4,6046,500,0,2003-04-28,46
4,9631,761,0,2003-04-29,20
4,8655,709,0,2003-04-30,33
4,7241,949,0,2003-05-01,40
4,4461,393,0,2003-05-02,21
4,10463,1188,0,2003-05-03,34
4,6561,553,0,2003-05-04,41
4,8253,764,0,2003-05-05,42
4,8132,919,0,2003-05-06,7
4,14082,1015,0,2003-05-07,7
4,6082,660,0,2003-05-08,33
4,5680,660,0,2003-05-09,29
4,8446,633,0,2003-05-10,53
4,6071,693,0,2003-05-11,39
4,6819,631,0,2003-05-12,41
4,5272,579,0,2003-05-13,25
4,9370,636,0,2003-05-14,16
4,7138,719,0,2003-05-15,33
4,3921,458,0,2003-05-16,33
4,8263,659,0,2003-05-17,46
4,5737,580,0,2003-05-18,23
4,7749,668,0,2003-05-19,46
4,4422,461,0,2003-05-20,10
4,10576,1163,0,2003-05-21,40
4,9735,1022,0,2003-05-22,39
4,4046,453,0,2003-05-23,10
4,13146,1580,0,2003-05-24,18
4,6659,531,0,2003-05-25,13
4,6568,714,0,2003-05-26,44
4,8895,661,0,2003-05-27,19
4,9903,1242,0,2003-05-28,56
4,5773,560,0,2003-05-29,14
4,4608,460,0,2003-05-30,32
4,9173,717,0,2003-05-31,21
4,7083,725,0,2003-06-01,37
4,4963,486,0,2003-06-02,53
4,6568,525,0,2003-06-03,53
4,7977,548,0,2003-06-04,49
4,8026,966,0,2003-06-05,8
4,10018,927,0,2003-06-06,42
4,8083,625,0,2003-06-07,58
4,9419,1032,0,2003-06-08,54
4,6558,739,0,2003-06-09,33
4,4181,509,0,2003-06-10,50
4,6740,584,0,2003-06-11,30
4,9142,871,0,2003-06-12,37
4,10475,1325,0,2003-06-13,17
4,8798,734,0,2003-06-14,42
4,8504,796,0,2003-06-15,7
4,9151,801,0,2003-06-16,13
4,6362,589,0,2003-06-17,27
4,11755,1048,0,2003-06-18,36
4,7293,632,0,2003-06-19,12
4,6227,603,0,2003-06-20,19
4,7587,600,0,2003-06-21,48
4,10780,813,0,2003-06-22,59
4,7854,694,0,2003-06-23,21
4,8828,871,0,2003-06-24,25
4,10797,1005,0,2003-06-25,10
4,9662,538,0,2003-06-26,36
4,8741,713,0,2003-06-27,27
4,6442,565,0,2003-06-28,55
4,6558,702,0,2003-06-29,46
4,9618,598,0,2003-06-30,40
4,6122,759,0,2003-07-01,41
4,8844,755,0,2003-07-02,52
4,4504,469,0,2003-07-03,37
4,7130,877,0,2003-07-04,37
4,11616,1177,0,2003-07-05,10
4,8956,828,0,2003-07-06,43
4,7626,609,0,2003-07-07,14
4,4771,503,0,2003-07-08,10
4,8999,855,0,2003-07-09,11
4,7212,880,0,2003-07-10,5
4,8416,939,0,2003-07-11,14
4,6479,530,0,2003-07-12,19
4,5710,614,0,2003-07-13,39
4,5464,602,0,2003-07-14,5
4,4517,464,0,2003-07-15,22
4,12112,982,0,2003-07-16,14
4,9668,1107,0,2003-07-17,6
4,8365,823,0,2003-07-18,21
4,7860,744,0,2003-07-19,28
4,5812,431,0,2003-07-20,9
4,6066,729,0,2003-07-21,31
4,6370,529,0,2003-07-22,31
4,7120,505,0,2003-07-23,47
4,4278,385,0,2003-07-24,6
4,6673,701,0,2003-07-25,32
4,7630,582,0,2003-07-26,36
4,9207,803,0,2003-07-27,41
4,9079,754,0,2003-07-28,24
4,7531,751,0,2003-07-29,15
4,15620,925,0,2003-07-30,53
4,6288,828,0,2003-07-31,39
4,6586,501,0,2003-08-01,10
4,10916,1204,0,2003-08-02,30
4,5287,657,0,2003-08-03,10
4,7882,799,0,2003-08-04,10
4,3211,321,0,2003-08-05,45
4,9391,631,0,2003-08-06,57
4,7103,807,0,2003-08-07,46
4,6015,472,0,2003-08-08,39
4,7326,547,0,2003-08-09,54
4,7163,867,0,2003-08-10,10
4,5997,545,0,2003-08-11,56
4,6968,809,0,2003-08-12,48
4,8646,909,0,2003-08-13,42
4,10983,1146,0,2003-08-14,48
4,3453,407,0,2003-08-15,51
4,8144,762,0,2003-08-16,24
4,4338,360,0,2003-08-17,36
4,14477,1452,0,2003-08-18,56
4,4186,354,0,2003-08-19,49
4,9496,646,0,2003-08-20,26
4,8887,627,0,2003-08-21,45
4,8003,590,0,2003-08-22,59
4,7357,838,0,2003-08-23,19
4,4599,596,0,2003-08-24,7
4,5990,770,0,2003-08-25,46
4,3796,417,0,2003-08-26,19
4,4673,629,0,2003-08-27,25
4,6865,555,0,2003-08-28,22
4,4899,543,0,2003-08-29,27
4,6830,654,0,2003-08-30,59
4,9351,583,0,2003-08-31,47
4,7802,750,0,2003-09-01,9
4,6846,649,0,2003-09-02,29
4,6565,548,0,2003-09-03,16
4,9036,588,0,2003-09-04,42
4,10159,743,0,2003-09-05,34
4,7605,808,0,2003-09-06,47
4,7168,508,0,2003-09-07,56
4,4591,373,0,2003-09-08,30
4,12210,1142,0,2003-09-09,25
4,10327,949,0,2003-09-10,25
4,6122,495,0,2003-09-11,32
4,7648,909,0,2003-09-12,17
4,4365,540,0,2003-09-13,30
4,8478,1140,0,2003-09-14,47
4,5727,477,0,2003-09-15,25
4,4377,419,0,2003-09-16,13
4,6351,617,0,2003-09-17,43
4,4915,419,0,2003-09-18,55
4,9301,1139,0,2003-09-19,15
4,6116,571,0,2003-09-20,43
4,9978,1090,0,2003-09-21,31
4,7531,885,0,2003-09-22,7
4,9354,678,0,2003-09-23,42
4,6738,818,0,2003-09-24,48
4,5770,510,0,2003-09-25,15
4,10695,705,0,2003-09-26,5
4,20061,2377,0,2003-09-27,31
4,12166,842,0,2003-09-28,40
4,6707,732,0,2003-09-29,58
4,3565,276,0,2003-09-30,47
4,7510,657,0,2003-10-01,17
4,9677,1036,0,2003-10-02,59
4,5646,576,0,2003-10-03,41
4,6681,614,0,2003-10-04,38
4,12178,2477,0,2003-10-05,17
4,5873,791,0,2003-10-06,48
4,14051,1003,0,2003-10-07,30
4,22253,3132,0,2003-10-08,39
4,4381,374,0,2003-10-09,58
4,7955,890,0,2003-10-10,39
4,6648,572,0,2003-10-11,53
4,4602,535,0,2003-10-12,53
4,14475,1697,0,2003-10-13,39
4,5188,544,0,2003-10-14,37
4,8465,1023,0,2003-10-15,9
4,9969,1180,0,2003-10-16,33
4,9447,907,0,2003-10-17,57
4,7819,696,0,2003-10-18,25
4,9699,769,0,2003-10-19,37
4,5625,1158,0,2003-10-20,58
4,6903,657,0,2003-10-21,57
4,4283,539,0,2003-10-22,14
4,8029,598,0,2003-10-23,7
4,7580,748,0,2003-10-24,55
4,12275,730,0,2003-10-25,56
4,7302,531,0,2003-10-26,57
4,6846,534,0,2003-10-27,22
4,4739,619,0,2003-10-28,57
4,9079,802,0,2003-10-29,26
4,6518,480,0,2003-10-30,19
4,5459,453,0,2003-10-31,43
4,4192,380,0,2003-11-01,52
4,9614,856,0,2003-11-02,32
4,5825,430,0,2003-11-03,58
4,6209,528,0,2003-11-04,35
4,7395,651,0,2003-11-05,56
4,9030,883,0,2003-11-06,12
4,0,0,0,2003-11-07,27
4,6748,837,0,2003-11-08,57
4,7855,855,0,2003-11-09,24
4,7240,887,0,2003-11-10,36
4,7898,746,0,2003-11-11,7
4,8318,808,0,2003-11-12,42
4,8765,683,0,2003-11-13,31
4,9853,1020,0,2003-11-14,50
4,8095,909,0,2003-11-15,57
4,6307,577,0,2003-11-16,23
4,4099,326,0,2003-11-17,18
4,7199,714,0,2003-11-18,25
4,7300,946,0,2003-11-19,23
4,6484,556,0,2003-11-20,44
4,5643,574,0,2003-11-21,9
4,3632,373,0,2003-11-22,14
4,9306,884,0,2003-11-23,51
4,8231,641,0,2003-11-24,39
4,11135,824,0,2003-11-25,21
4,7542,779,0,2003-11-26,47
4,6067,550,0,2003-11-27,50
4,8760,754,0,2003-11-28,51
4,6330,651,0,2003-11-29,22
4,4723,496,0,2003-11-30,7
4,10450,905,0,2003-12-01,51
4,6200,591,0,2003-12-02,10
4,8000,671,0,2003-12-03,12
4,7955,764,0,2003-12-04,15
4,16912,2071,0,2003-12-05,43
4,7119,656,0,2003-12-06,16
4,6333,685,0,2003-12-07,10
4,7648,607,0,2003-12-08,59
4,7724,865,0,2003-12-09,43
4,9089,923,0,2003-12-10,17
4,6385,453,0,2003-12-11,46
4,8328,965,0,2003-12-12,58
4,4781,516,0,2003-12-13,35
4,7316,672,0,2003-12-14,47
4,4201,400,0,2003-12-15,55
4,6202,751,0,2003-12-16,25
4,4292,489,0,2003-12-17,44
4,11634,1332,0,2003-12-18,29
4,6050,539,0,2003-12-19,43
4,16308,2523,0,2003-12-20,11
4,15959,2051,0,2003-12-21,36
4,6031,398,0,2003-12-22,53
4,7538,609,0,2003-12-23,47
4,5511,668,0,2003-12-24,45
4,6732,645,0,2003-12-25,13
4,5326,667,0,2003-12-26,26
4,13146,893,0,2003-12-27,33
4,8420,727,0,2003-12-28,39
4,10488,1168,0,2003-12-29,47
4,5459,580,0,2003-12-30,22
4,7781,656,0,2003-12-31,55
4,5716,431,0,2004-01-01,52
4,10112,787,0,2004-01-02,46
4,8450,831,0,2004-01-03,56
4,7772,497,0,2004-01-04,43
4,7523,554,0,2004-01-05,17
4,7748,626,0,2004-01-06,31
4,6514,1645,0,2004-01-07,40
4,7992,620,0,2004-01-08,37
4,9842,1054,0,2004-01-09,44
4,7495,514,0,2004-01-10,18
4,9981,1101,0,2004-01-11,35
4,11466,1119,0,2004-01-12,10
4,7694,635,0,2004-01-13,48
4,7854,721,0,2004-01-14,54
4,7894,694,0,2004-01-15,39
4,10216,1169,0,2004-01-16,27
4,6942,860,0,2004-01-17,36
4,6250,691,0,2004-01-18,18
4,8197,737,0,2004-01-19,8
4,8215,697,0,2004-01-20,19
4,4945,479,0,2004-01-21,29
4,12314,812,0,2004-01-22,23
4,6986,573,0,2004-01-23,59
4,9120,687,0,2004-01-24,13
4,7633,558,0,2004-01-25,30
4,9867,738,0,2004-01-26,19
4,5028,333,0,2004-01-27,38
4,7271,793,0,2004-01-28,55
4,11497,873,0,2004-01-29,9
4,8327,871,0,2004-01-30,51
4,9044,894,0,2004-01-31,54
4,8125,1117,0,2004-02-01,41
4,4653,457,0,2004-02-02,35
4,14706,1354,0,2004-02-03,50
4,10231,966,0,2004-02-04,35
4,9028,707,0,2004-02-05,39
4,19194,2170,0,2004-02-06,30
4,11088,1186,0,2004-02-07,40
4,7699,678,0,2004-02-08,37
4,8658,617,0,2004-02-09,19
4,10764,1213,0,2004-02-10,51
4,10708,1085,0,2004-02-11,52
4,12000,1289,0,2004-02-12,46
4,11936,979,0,2004-02-13,54
4,6777,697,0,2004-02-14,7
4,6805,680,0,2004-02-15,49
4,6852,620,0,2004-02-16,20
4,8920,684,0,2004-02-17,21
4,3434,429,0,2004-02-18,52
4,14092,1338,0,2004-02-19,5
4,6728,734,0,2004-02-20,5
4,7098,665,0,2004-02-21,5
4,6960,625,0,2004-02-22,22
4,9654,1238,0,2004-02-23,53
4,8706,696,0,2004-02-24,10
4,6815,657,0,2004-02-25,57
4,8227,769,0,2004-02-26,38
4,6772,695,0,2004-02-27,40
4,5084,495,0,2004-02-28,48
4,7903,535,0,2004-02-29,55
4,4843,394,0,2004-03-01,57
4,6129,510,0,2004-03-02,37
4,9211,678,0,2004-03-03,17
4,6812,779,0,2004-03-04,55
4,10325,722,0,2004-03-05,26
4,10247,672,0,2004-03-06,44
4,8642,1045,0,2004-03-07,36
4,7278,486,0,2004-03-08,13
4,7257,587,0,2004-03-09,16
